"name","dateTicks","variable","value"
"Boston College",1,"lowerLevelPrice",5
"Boston College",636453168690571904,"lowerLevelPrice",5
"Boston College",636453168690577920,"lowerLevelPrice",5
"Boston College",636683246158333312,"lowerLevelPrice",5
"Boston College",636705060384800000,"lowerLevelPrice",5
"Boston College",636707772012733312,"lowerLevelPrice",5
"Boston College",1,"upperLevelPrice",3
"Boston College",636453168690571904,"upperLevelPrice",3
"Boston College",636453168690577920,"upperLevelPrice",3
"Boston College",636683246158333312,"upperLevelPrice",3
"Boston College",636705060384800000,"upperLevelPrice",2.4
"Boston College",636707772012733312,"upperLevelPrice",3
"Clemson",1,"lowerLevelPrice",150
"Clemson",636453168691062144,"lowerLevelPrice",150
"Clemson",636453168691062272,"lowerLevelPrice",150
"Clemson",636510450000111744,"lowerLevelPrice",175
"Clemson",636510459086487936,"lowerLevelPrice",200
"Clemson",636510536472321664,"lowerLevelPrice",200
"Clemson",636510807965521024,"lowerLevelPrice",225
"Clemson",636512593828896000,"lowerLevelPrice",225
"Clemson",636512593828896000,"lowerLevelPrice",250
"Clemson",636538018918687360,"lowerLevelPrice",250
"Clemson",636538018918687488,"lowerLevelPrice",299
"Clemson",636565488674012416,"lowerLevelPrice",299
"Clemson",636565488674012544,"lowerLevelPrice",325
"Clemson",636565489072192256,"lowerLevelPrice",325
"Clemson",636565489072192256,"lowerLevelPrice",335
"Clemson",636633643648087808,"lowerLevelPrice",335
"Clemson",636633643648087808,"lowerLevelPrice",390
"Clemson",636635605413900032,"lowerLevelPrice",415
"Clemson",636635607317366656,"lowerLevelPrice",415
"Clemson",636683246158333312,"lowerLevelPrice",436
"Clemson",636691902538700032,"lowerLevelPrice",425
"Clemson",636691902542300032,"lowerLevelPrice",425
"Clemson",636698768175966720,"lowerLevelPrice",425
"Clemson",636698768269400064,"lowerLevelPrice",476
"Clemson",636705060384800000,"lowerLevelPrice",476
"Clemson",636706664706566656,"lowerLevelPrice",476
"Clemson",636706665874833280,"lowerLevelPrice",542
"Clemson",636707772012733312,"lowerLevelPrice",542
"Clemson",636710100151500032,"lowerLevelPrice",542
"Clemson",636710100245866624,"lowerLevelPrice",605
"Clemson",636716826558899968,"lowerLevelPrice",625
"Clemson",636726433169933312,"lowerLevelPrice",625
"Clemson",1,"upperLevelPrice",125
"Clemson",636453168691062144,"upperLevelPrice",125
"Clemson",636453168691062272,"upperLevelPrice",125
"Clemson",636510450000111744,"upperLevelPrice",125
"Clemson",636510459086487936,"upperLevelPrice",125
"Clemson",636510536472321664,"upperLevelPrice",150
"Clemson",636510807965521024,"upperLevelPrice",150
"Clemson",636512593828896000,"upperLevelPrice",175
"Clemson",636512593828896000,"upperLevelPrice",175
"Clemson",636538018918687360,"upperLevelPrice",199
"Clemson",636538018918687488,"upperLevelPrice",199
"Clemson",636565488674012416,"upperLevelPrice",245
"Clemson",636565488674012544,"upperLevelPrice",245
"Clemson",636565489072192256,"upperLevelPrice",260
"Clemson",636565489072192256,"upperLevelPrice",260
"Clemson",636633643648087808,"upperLevelPrice",300
"Clemson",636633643648087808,"upperLevelPrice",300
"Clemson",636635605413900032,"upperLevelPrice",300
"Clemson",636635607317366656,"upperLevelPrice",300
"Clemson",636683246158333312,"upperLevelPrice",300
"Clemson",636691902538700032,"upperLevelPrice",300
"Clemson",636691902542300032,"upperLevelPrice",300
"Clemson",636698768175966720,"upperLevelPrice",325
"Clemson",636698768269400064,"upperLevelPrice",325
"Clemson",636705060384800000,"upperLevelPrice",260
"Clemson",636706664706566656,"upperLevelPrice",300
"Clemson",636706665874833280,"upperLevelPrice",300
"Clemson",636707772012733312,"upperLevelPrice",375
"Clemson",636710100151500032,"upperLevelPrice",400
"Clemson",636710100245866624,"upperLevelPrice",400
"Clemson",636716826558899968,"upperLevelPrice",400
"Clemson",636726433169933312,"upperLevelPrice",450
"Duke",1,"lowerLevelPrice",5
"Duke",636453168691569152,"lowerLevelPrice",5
"Duke",636453168691569280,"lowerLevelPrice",5
"Duke",636683246158333312,"lowerLevelPrice",5
"Duke",636705060384800000,"lowerLevelPrice",5
"Duke",636707772012733312,"lowerLevelPrice",5
"Duke",1,"upperLevelPrice",3
"Duke",636453168691569152,"upperLevelPrice",3
"Duke",636453168691569280,"upperLevelPrice",3
"Duke",636683246158333312,"upperLevelPrice",3
"Duke",636705060384800000,"upperLevelPrice",2.4
"Duke",636707772012733312,"upperLevelPrice",3
"Florida State",1,"lowerLevelPrice",60
"Florida State",636453168692071168,"lowerLevelPrice",60
"Florida State",636453168692071168,"lowerLevelPrice",60
"Florida State",636635607947666688,"lowerLevelPrice",75
"Florida State",636635607993133312,"lowerLevelPrice",75
"Florida State",636683246158333312,"lowerLevelPrice",73
"Florida State",636691917956499968,"lowerLevelPrice",65
"Florida State",636691918035266688,"lowerLevelPrice",65
"Florida State",636705060384800000,"lowerLevelPrice",65
"Florida State",636707772012733312,"lowerLevelPrice",65
"Florida State",1,"upperLevelPrice",40
"Florida State",636453168692071168,"upperLevelPrice",40
"Florida State",636453168692071168,"upperLevelPrice",40
"Florida State",636635607947666688,"upperLevelPrice",40
"Florida State",636635607993133312,"upperLevelPrice",50
"Florida State",636683246158333312,"upperLevelPrice",50
"Florida State",636691917956499968,"upperLevelPrice",50
"Florida State",636691918035266688,"upperLevelPrice",40
"Florida State",636705060384800000,"upperLevelPrice",32
"Florida State",636707772012733312,"upperLevelPrice",40
"Georgia Tech",1,"lowerLevelPrice",35
"Georgia Tech",636453168692573312,"lowerLevelPrice",35
"Georgia Tech",636453168692573312,"lowerLevelPrice",35
"Georgia Tech",636683246158333312,"lowerLevelPrice",29
"Georgia Tech",636705060384800000,"lowerLevelPrice",29
"Georgia Tech",636707772012733312,"lowerLevelPrice",29
"Georgia Tech",1,"upperLevelPrice",20
"Georgia Tech",636453168692573312,"upperLevelPrice",20
"Georgia Tech",636453168692573312,"upperLevelPrice",20
"Georgia Tech",636683246158333312,"upperLevelPrice",20
"Georgia Tech",636705060384800000,"upperLevelPrice",16
"Georgia Tech",636707772012733312,"upperLevelPrice",20
"Louisville",1,"lowerLevelPrice",12
"Louisville",636453168693077376,"lowerLevelPrice",12
"Louisville",636453168693077504,"lowerLevelPrice",12
"Louisville",636683246158333312,"lowerLevelPrice",12
"Louisville",636705060384800000,"lowerLevelPrice",12
"Louisville",636707772012733312,"lowerLevelPrice",12
"Louisville",1,"upperLevelPrice",8
"Louisville",636453168693077376,"upperLevelPrice",8
"Louisville",636453168693077504,"upperLevelPrice",8
"Louisville",636683246158333312,"upperLevelPrice",8
"Louisville",636705060384800000,"upperLevelPrice",6.4
"Louisville",636707772012733312,"upperLevelPrice",8
"Miami, FL",1,"lowerLevelPrice",95
"Miami, FL",636453168693609728,"lowerLevelPrice",95
"Miami, FL",636453168693609984,"lowerLevelPrice",95
"Miami, FL",636512595172032000,"lowerLevelPrice",95
"Miami, FL",636512595172032128,"lowerLevelPrice",75
"Miami, FL",636683246158333312,"lowerLevelPrice",73
"Miami, FL",636705060384800000,"lowerLevelPrice",73
"Miami, FL",636707772012733312,"lowerLevelPrice",73
"Miami, FL",636726431241033344,"lowerLevelPrice",80
"Miami, FL",6.36726431324e+17,"lowerLevelPrice",80
"Miami, FL",1,"upperLevelPrice",75
"Miami, FL",636453168693609728,"upperLevelPrice",75
"Miami, FL",636453168693609984,"upperLevelPrice",75
"Miami, FL",636512595172032000,"upperLevelPrice",50
"Miami, FL",636512595172032128,"upperLevelPrice",50
"Miami, FL",636683246158333312,"upperLevelPrice",50
"Miami, FL",636705060384800000,"upperLevelPrice",40
"Miami, FL",636707772012733312,"upperLevelPrice",50
"Miami, FL",636726431241033344,"upperLevelPrice",50
"Miami, FL",6.36726431324e+17,"upperLevelPrice",55
"N.C. State",1,"lowerLevelPrice",20
"N.C. State",636453168694119680,"lowerLevelPrice",20
"N.C. State",636453168694119936,"lowerLevelPrice",20
"N.C. State",636512979236644608,"lowerLevelPrice",12
"N.C. State",636512979236644736,"lowerLevelPrice",12
"N.C. State",636683246158333312,"lowerLevelPrice",12
"N.C. State",636705060384800000,"lowerLevelPrice",12
"N.C. State",636707772012733312,"lowerLevelPrice",12
"N.C. State",1,"upperLevelPrice",15
"N.C. State",636453168694119680,"upperLevelPrice",15
"N.C. State",636453168694119936,"upperLevelPrice",15
"N.C. State",636512979236644608,"upperLevelPrice",15
"N.C. State",636512979236644736,"upperLevelPrice",8
"N.C. State",636683246158333312,"upperLevelPrice",8
"N.C. State",636705060384800000,"upperLevelPrice",6.4
"N.C. State",636707772012733312,"upperLevelPrice",8
"North Carolina",1,"lowerLevelPrice",5
"North Carolina",636453168694690688,"lowerLevelPrice",5
"North Carolina",636453168694690816,"lowerLevelPrice",5
"North Carolina",636683246158333312,"lowerLevelPrice",5
"North Carolina",636705060384800000,"lowerLevelPrice",5
"North Carolina",636707772012733312,"lowerLevelPrice",5
"North Carolina",1,"upperLevelPrice",3
"North Carolina",636453168694690688,"upperLevelPrice",3
"North Carolina",636453168694690816,"upperLevelPrice",3
"North Carolina",636683246158333312,"upperLevelPrice",3
"North Carolina",636705060384800000,"upperLevelPrice",2.4
"North Carolina",636707772012733312,"upperLevelPrice",3
"Pittsburgh",1,"lowerLevelPrice",5
"Pittsburgh",636453168695158144,"lowerLevelPrice",5
"Pittsburgh",636453168695158272,"lowerLevelPrice",5
"Pittsburgh",636683246158333312,"lowerLevelPrice",5
"Pittsburgh",636705060384800000,"lowerLevelPrice",5
"Pittsburgh",636707772012733312,"lowerLevelPrice",5
"Pittsburgh",1,"upperLevelPrice",3
"Pittsburgh",636453168695158144,"upperLevelPrice",3
"Pittsburgh",636453168695158272,"upperLevelPrice",3
"Pittsburgh",636683246158333312,"upperLevelPrice",3
"Pittsburgh",636705060384800000,"upperLevelPrice",2.4
"Pittsburgh",636707772012733312,"upperLevelPrice",3
"Syracuse",1,"lowerLevelPrice",5
"Syracuse",636453168695695104,"lowerLevelPrice",5
"Syracuse",636453168695695104,"lowerLevelPrice",5
"Syracuse",636683246158333312,"lowerLevelPrice",5
"Syracuse",636705060384800000,"lowerLevelPrice",5
"Syracuse",636707772012733312,"lowerLevelPrice",5
"Syracuse",1,"upperLevelPrice",3
"Syracuse",636453168695695104,"upperLevelPrice",3
"Syracuse",636453168695695104,"upperLevelPrice",3
"Syracuse",636683246158333312,"upperLevelPrice",3
"Syracuse",636705060384800000,"upperLevelPrice",2.4
"Syracuse",636707772012733312,"upperLevelPrice",3
"Virginia",1,"lowerLevelPrice",5
"Virginia",636453168696178560,"lowerLevelPrice",5
"Virginia",636453168696178560,"lowerLevelPrice",5
"Virginia",636683246158333312,"lowerLevelPrice",5
"Virginia",636705060384800000,"lowerLevelPrice",5
"Virginia",636707772012733312,"lowerLevelPrice",5
"Virginia",1,"upperLevelPrice",3
"Virginia",636453168696178560,"upperLevelPrice",3
"Virginia",636453168696178560,"upperLevelPrice",3
"Virginia",636683246158333312,"upperLevelPrice",3
"Virginia",636705060384800000,"upperLevelPrice",2.4
"Virginia",636707772012733312,"upperLevelPrice",3
"Virginia Tech",1,"lowerLevelPrice",12
"Virginia Tech",636453168696665216,"lowerLevelPrice",12
"Virginia Tech",636453168696665216,"lowerLevelPrice",12
"Virginia Tech",636683246158333312,"lowerLevelPrice",12
"Virginia Tech",636705060384800000,"lowerLevelPrice",12
"Virginia Tech",636705669924400000,"lowerLevelPrice",15
"Virginia Tech",636707772012733312,"lowerLevelPrice",15
"Virginia Tech",1,"upperLevelPrice",8
"Virginia Tech",636453168696665216,"upperLevelPrice",8
"Virginia Tech",636453168696665216,"upperLevelPrice",8
"Virginia Tech",636683246158333312,"upperLevelPrice",8
"Virginia Tech",636705060384800000,"upperLevelPrice",6.4
"Virginia Tech",636705669924400000,"upperLevelPrice",6.4
"Virginia Tech",636707772012733312,"upperLevelPrice",8
"Wake Forest",1,"lowerLevelPrice",5
"Wake Forest",636453168697159680,"lowerLevelPrice",5
"Wake Forest",636453168697159680,"lowerLevelPrice",5
"Wake Forest",636683246158333312,"lowerLevelPrice",5
"Wake Forest",636705060384800000,"lowerLevelPrice",5
"Wake Forest",636707772012733312,"lowerLevelPrice",5
"Wake Forest",1,"upperLevelPrice",3
"Wake Forest",636453168697159680,"upperLevelPrice",3
"Wake Forest",636453168697159680,"upperLevelPrice",3
"Wake Forest",636683246158333312,"upperLevelPrice",3
"Wake Forest",636705060384800000,"upperLevelPrice",2.4
"Wake Forest",636707772012733312,"upperLevelPrice",3
"UCF",1,"lowerLevelPrice",30
"UCF",636453168697680512,"lowerLevelPrice",30
"UCF",636453168697680512,"lowerLevelPrice",30
"UCF",636543067898946432,"lowerLevelPrice",30
"UCF",636543067898946560,"lowerLevelPrice",15
"UCF",636683246158333312,"lowerLevelPrice",15
"UCF",636705060384800000,"lowerLevelPrice",15
"UCF",636707772012733312,"lowerLevelPrice",15
"UCF",1,"upperLevelPrice",20
"UCF",636453168697680512,"upperLevelPrice",20
"UCF",636453168697680512,"upperLevelPrice",20
"UCF",636543067898946432,"upperLevelPrice",10
"UCF",636543067898946560,"upperLevelPrice",10
"UCF",636683246158333312,"upperLevelPrice",10
"UCF",636705060384800000,"upperLevelPrice",8
"UCF",636707772012733312,"upperLevelPrice",10
"Temple",1,"lowerLevelPrice",5
"Temple",636453168698190464,"lowerLevelPrice",5
"Temple",636453168698190464,"lowerLevelPrice",5
"Temple",636683246158333312,"lowerLevelPrice",5
"Temple",636705060384800000,"lowerLevelPrice",5
"Temple",636707772012733312,"lowerLevelPrice",5
"Temple",1,"upperLevelPrice",3
"Temple",636453168698190464,"upperLevelPrice",3
"Temple",636453168698190464,"upperLevelPrice",3
"Temple",636683246158333312,"upperLevelPrice",3
"Temple",636705060384800000,"upperLevelPrice",2.4
"Temple",636707772012733312,"upperLevelPrice",3
"South Florida",1,"lowerLevelPrice",15
"South Florida",636453168698699520,"lowerLevelPrice",15
"South Florida",636453168698699520,"lowerLevelPrice",15
"South Florida",636683246158333312,"lowerLevelPrice",29
"South Florida",636705060384800000,"lowerLevelPrice",29
"South Florida",636707772012733312,"lowerLevelPrice",29
"South Florida",1,"upperLevelPrice",20
"South Florida",636453168698699520,"upperLevelPrice",20
"South Florida",636453168698699520,"upperLevelPrice",20
"South Florida",636683246158333312,"upperLevelPrice",20
"South Florida",636705060384800000,"upperLevelPrice",16
"South Florida",636707772012733312,"upperLevelPrice",20
"Southern Methodist",1,"lowerLevelPrice",5
"Southern Methodist",636453168699294592,"lowerLevelPrice",5
"Southern Methodist",636453168699294592,"lowerLevelPrice",5
"Southern Methodist",636683246158333312,"lowerLevelPrice",5
"Southern Methodist",636705060384800000,"lowerLevelPrice",5
"Southern Methodist",636707772012733312,"lowerLevelPrice",5
"Southern Methodist",1,"upperLevelPrice",3
"Southern Methodist",636453168699294592,"upperLevelPrice",3
"Southern Methodist",636453168699294592,"upperLevelPrice",3
"Southern Methodist",636683246158333312,"upperLevelPrice",3
"Southern Methodist",636705060384800000,"upperLevelPrice",2.4
"Southern Methodist",636707772012733312,"upperLevelPrice",3
"Tulane",1,"lowerLevelPrice",5
"Tulane",636453168699804288,"lowerLevelPrice",5
"Tulane",636453168699804416,"lowerLevelPrice",5
"Tulane",636683246158333312,"lowerLevelPrice",5
"Tulane",636705060384800000,"lowerLevelPrice",5
"Tulane",636707772012733312,"lowerLevelPrice",5
"Tulane",1,"upperLevelPrice",3
"Tulane",636453168699804288,"upperLevelPrice",3
"Tulane",636453168699804416,"upperLevelPrice",3
"Tulane",636683246158333312,"upperLevelPrice",3
"Tulane",636705060384800000,"upperLevelPrice",2.4
"Tulane",636707772012733312,"upperLevelPrice",3
"Tulsa",1,"lowerLevelPrice",5
"Tulsa",636453168700392960,"lowerLevelPrice",5
"Tulsa",636453168700392960,"lowerLevelPrice",5
"Tulsa",636683246158333312,"lowerLevelPrice",5
"Tulsa",636705060384800000,"lowerLevelPrice",5
"Tulsa",636707772012733312,"lowerLevelPrice",5
"Tulsa",1,"upperLevelPrice",3
"Tulsa",636453168700392960,"upperLevelPrice",3
"Tulsa",636453168700392960,"upperLevelPrice",3
"Tulsa",636683246158333312,"upperLevelPrice",3
"Tulsa",636705060384800000,"upperLevelPrice",2.4
"Tulsa",636707772012733312,"upperLevelPrice",3
"Navy",1,"lowerLevelPrice",12
"Navy",636453168700884992,"lowerLevelPrice",12
"Navy",636453168700884992,"lowerLevelPrice",12
"Navy",636683246158333312,"lowerLevelPrice",12
"Navy",636705060384800000,"lowerLevelPrice",12
"Navy",636707772012733312,"lowerLevelPrice",12
"Navy",1,"upperLevelPrice",8
"Navy",636453168700884992,"upperLevelPrice",8
"Navy",636453168700884992,"upperLevelPrice",8
"Navy",636683246158333312,"upperLevelPrice",8
"Navy",636705060384800000,"upperLevelPrice",6.4
"Navy",636707772012733312,"upperLevelPrice",8
"Memphis",1,"lowerLevelPrice",25
"Memphis",636453168701388672,"lowerLevelPrice",25
"Memphis",636453168701388800,"lowerLevelPrice",25
"Memphis",636512981029314176,"lowerLevelPrice",25
"Memphis",636512981029314304,"lowerLevelPrice",20
"Memphis",636683246158333312,"lowerLevelPrice",15
"Memphis",636705060384800000,"lowerLevelPrice",15
"Memphis",636707772012733312,"lowerLevelPrice",15
"Memphis",1,"upperLevelPrice",15
"Memphis",636453168701388672,"upperLevelPrice",15
"Memphis",636453168701388800,"upperLevelPrice",15
"Memphis",636512981029314176,"upperLevelPrice",10
"Memphis",636512981029314304,"upperLevelPrice",10
"Memphis",636683246158333312,"upperLevelPrice",10
"Memphis",636705060384800000,"upperLevelPrice",8
"Memphis",636707772012733312,"upperLevelPrice",10
"Houston",1,"lowerLevelPrice",5
"Houston",636453168701890816,"lowerLevelPrice",5
"Houston",636453168701890944,"lowerLevelPrice",5
"Houston",636683246158333312,"lowerLevelPrice",5
"Houston",636705060384800000,"lowerLevelPrice",5
"Houston",636707772012733312,"lowerLevelPrice",5
"Houston",1,"upperLevelPrice",3
"Houston",636453168701890816,"upperLevelPrice",3
"Houston",636453168701890944,"upperLevelPrice",3
"Houston",636683246158333312,"upperLevelPrice",3
"Houston",636705060384800000,"upperLevelPrice",2.4
"Houston",636707772012733312,"upperLevelPrice",3
"East Carolina",1,"lowerLevelPrice",5
"East Carolina",636453168702399488,"lowerLevelPrice",5
"East Carolina",636453168702399616,"lowerLevelPrice",5
"East Carolina",636683246158333312,"lowerLevelPrice",5
"East Carolina",636705060384800000,"lowerLevelPrice",5
"East Carolina",636707772012733312,"lowerLevelPrice",5
"East Carolina",1,"upperLevelPrice",3
"East Carolina",636453168702399488,"upperLevelPrice",3
"East Carolina",636453168702399616,"upperLevelPrice",3
"East Carolina",636683246158333312,"upperLevelPrice",3
"East Carolina",636705060384800000,"upperLevelPrice",2.4
"East Carolina",636707772012733312,"upperLevelPrice",3
"Cincinnati",1,"lowerLevelPrice",5
"Cincinnati",636453168702905088,"lowerLevelPrice",5
"Cincinnati",636453168702905088,"lowerLevelPrice",5
"Cincinnati",636683246158333312,"lowerLevelPrice",5
"Cincinnati",636705060384800000,"lowerLevelPrice",5
"Cincinnati",636707772012733312,"lowerLevelPrice",5
"Cincinnati",1,"upperLevelPrice",3
"Cincinnati",636453168702905088,"upperLevelPrice",3
"Cincinnati",636453168702905088,"upperLevelPrice",3
"Cincinnati",636683246158333312,"upperLevelPrice",3
"Cincinnati",636705060384800000,"upperLevelPrice",2.4
"Cincinnati",636707772012733312,"upperLevelPrice",3
"UConn",1,"lowerLevelPrice",5
"UConn",636453168703411712,"lowerLevelPrice",5
"UConn",636453168703411840,"lowerLevelPrice",5
"UConn",636683246158333312,"lowerLevelPrice",5
"UConn",636705060384800000,"lowerLevelPrice",5
"UConn",636707772012733312,"lowerLevelPrice",5
"UConn",1,"upperLevelPrice",3
"UConn",636453168703411712,"upperLevelPrice",3
"UConn",636453168703411840,"upperLevelPrice",3
"UConn",636683246158333312,"upperLevelPrice",3
"UConn",636705060384800000,"upperLevelPrice",2.4
"UConn",636707772012733312,"upperLevelPrice",3
"Baylor",1,"lowerLevelPrice",12
"Baylor",636453168703979136,"lowerLevelPrice",12
"Baylor",636453168703979136,"lowerLevelPrice",12
"Baylor",636683246158333312,"lowerLevelPrice",12
"Baylor",636705060384800000,"lowerLevelPrice",12
"Baylor",636707772012733312,"lowerLevelPrice",12
"Baylor",1,"upperLevelPrice",8
"Baylor",636453168703979136,"upperLevelPrice",8
"Baylor",636453168703979136,"upperLevelPrice",8
"Baylor",636683246158333312,"upperLevelPrice",8
"Baylor",636705060384800000,"upperLevelPrice",6.4
"Baylor",636707772012733312,"upperLevelPrice",8
"Iowa State",1,"lowerLevelPrice",20
"Iowa State",636453168704488192,"lowerLevelPrice",20
"Iowa State",636453168704488320,"lowerLevelPrice",20
"Iowa State",636683246158333312,"lowerLevelPrice",22
"Iowa State",636705060384800000,"lowerLevelPrice",22
"Iowa State",636707772012733312,"lowerLevelPrice",22
"Iowa State",1,"upperLevelPrice",15
"Iowa State",636453168704488192,"upperLevelPrice",15
"Iowa State",636453168704488320,"upperLevelPrice",15
"Iowa State",636683246158333312,"upperLevelPrice",15
"Iowa State",636705060384800000,"upperLevelPrice",12
"Iowa State",636707772012733312,"upperLevelPrice",15
"Kansas",1,"lowerLevelPrice",5
"Kansas",636453168704997376,"lowerLevelPrice",5
"Kansas",636453168704997504,"lowerLevelPrice",5
"Kansas",636683246158333312,"lowerLevelPrice",5
"Kansas",636705060384800000,"lowerLevelPrice",5
"Kansas",636707772012733312,"lowerLevelPrice",5
"Kansas",1,"upperLevelPrice",3
"Kansas",636453168704997376,"upperLevelPrice",3
"Kansas",636453168704997504,"upperLevelPrice",3
"Kansas",636683246158333312,"upperLevelPrice",3
"Kansas",636705060384800000,"upperLevelPrice",2.4
"Kansas",636707772012733312,"upperLevelPrice",3
"Kansas State",1,"lowerLevelPrice",12
"Kansas State",636453168705501952,"lowerLevelPrice",12
"Kansas State",636453168705501952,"lowerLevelPrice",12
"Kansas State",636683246158333312,"lowerLevelPrice",12
"Kansas State",636705060384800000,"lowerLevelPrice",12
"Kansas State",636707772012733312,"lowerLevelPrice",12
"Kansas State",1,"upperLevelPrice",8
"Kansas State",636453168705501952,"upperLevelPrice",8
"Kansas State",636453168705501952,"upperLevelPrice",8
"Kansas State",636683246158333312,"upperLevelPrice",8
"Kansas State",636705060384800000,"upperLevelPrice",6.4
"Kansas State",636707772012733312,"upperLevelPrice",8
"Texas",1,"lowerLevelPrice",20
"Texas",636453168706004736,"lowerLevelPrice",20
"Texas",636453168706004736,"lowerLevelPrice",20
"Texas",636565490276421760,"lowerLevelPrice",20
"Texas",636565490276421888,"lowerLevelPrice",35
"Texas",636632149083740288,"lowerLevelPrice",35
"Texas",636632149083740416,"lowerLevelPrice",55
"Texas",636683246158333312,"lowerLevelPrice",51
"Texas",636705060384800000,"lowerLevelPrice",51
"Texas",636705669424700032,"lowerLevelPrice",60
"Texas",636707772012733312,"lowerLevelPrice",60
"Texas",1,"upperLevelPrice",15
"Texas",636453168706004736,"upperLevelPrice",15
"Texas",636453168706004736,"upperLevelPrice",15
"Texas",636565490276421760,"upperLevelPrice",20
"Texas",636565490276421888,"upperLevelPrice",20
"Texas",636632149083740288,"upperLevelPrice",35
"Texas",636632149083740416,"upperLevelPrice",35
"Texas",636683246158333312,"upperLevelPrice",35
"Texas",636705060384800000,"upperLevelPrice",28
"Texas",636705669424700032,"upperLevelPrice",28
"Texas",636707772012733312,"upperLevelPrice",35
"Texas Tech",1,"lowerLevelPrice",20
"Texas Tech",636453168706506752,"lowerLevelPrice",20
"Texas Tech",636453168706506752,"lowerLevelPrice",20
"Texas Tech",636683246158333312,"lowerLevelPrice",22
"Texas Tech",636705060384800000,"lowerLevelPrice",22
"Texas Tech",636707772012733312,"lowerLevelPrice",22
"Texas Tech",1,"upperLevelPrice",15
"Texas Tech",636453168706506752,"upperLevelPrice",15
"Texas Tech",636453168706506752,"upperLevelPrice",15
"Texas Tech",636683246158333312,"upperLevelPrice",15
"Texas Tech",636705060384800000,"upperLevelPrice",12
"Texas Tech",636707772012733312,"upperLevelPrice",15
"TCU",1,"lowerLevelPrice",30
"TCU",636453168707010048,"lowerLevelPrice",30
"TCU",636453168707010176,"lowerLevelPrice",30
"TCU",636512978585907072,"lowerLevelPrice",30
"TCU",636512978585907200,"lowerLevelPrice",25
"TCU",636683246158333312,"lowerLevelPrice",22
"TCU",636705060384800000,"lowerLevelPrice",22
"TCU",636707772012733312,"lowerLevelPrice",22
"TCU",636726585294166656,"lowerLevelPrice",30
"TCU",636726585367933312,"lowerLevelPrice",30
"TCU",1,"upperLevelPrice",20
"TCU",636453168707010048,"upperLevelPrice",20
"TCU",636453168707010176,"upperLevelPrice",20
"TCU",636512978585907072,"upperLevelPrice",15
"TCU",636512978585907200,"upperLevelPrice",15
"TCU",636683246158333312,"upperLevelPrice",15
"TCU",636705060384800000,"upperLevelPrice",12
"TCU",636707772012733312,"upperLevelPrice",15
"TCU",636726585294166656,"upperLevelPrice",15
"TCU",636726585367933312,"upperLevelPrice",20
"Oklahoma",1,"lowerLevelPrice",125
"Oklahoma",636453168707529856,"lowerLevelPrice",125
"Oklahoma",636453168707529856,"lowerLevelPrice",125
"Oklahoma",636683246158333312,"lowerLevelPrice",145
"Oklahoma",636705060384800000,"lowerLevelPrice",145
"Oklahoma",636707772012733312,"lowerLevelPrice",145
"Oklahoma",1,"upperLevelPrice",100
"Oklahoma",636453168707529856,"upperLevelPrice",100
"Oklahoma",636453168707529856,"upperLevelPrice",100
"Oklahoma",636683246158333312,"upperLevelPrice",100
"Oklahoma",636705060384800000,"upperLevelPrice",80
"Oklahoma",636707772012733312,"upperLevelPrice",100
"Oklahoma State",1,"lowerLevelPrice",50
"Oklahoma State",636453168708042496,"lowerLevelPrice",50
"Oklahoma State",636453168708042624,"lowerLevelPrice",50
"Oklahoma State",636512981955292800,"lowerLevelPrice",50
"Oklahoma State",636512981955292928,"lowerLevelPrice",30
"Oklahoma State",636683246158333312,"lowerLevelPrice",29
"Oklahoma State",636705060384800000,"lowerLevelPrice",29
"Oklahoma State",636707772012733312,"lowerLevelPrice",29
"Oklahoma State",636726484236499968,"lowerLevelPrice",35
"Oklahoma State",636726484305566720,"lowerLevelPrice",35
"Oklahoma State",1,"upperLevelPrice",35
"Oklahoma State",636453168708042496,"upperLevelPrice",35
"Oklahoma State",636453168708042624,"upperLevelPrice",35
"Oklahoma State",636512981955292800,"upperLevelPrice",20
"Oklahoma State",636512981955292928,"upperLevelPrice",20
"Oklahoma State",636683246158333312,"upperLevelPrice",20
"Oklahoma State",636705060384800000,"upperLevelPrice",16
"Oklahoma State",636707772012733312,"upperLevelPrice",20
"Oklahoma State",636726484236499968,"upperLevelPrice",20
"Oklahoma State",636726484305566720,"upperLevelPrice",25
"West Virginia",1,"lowerLevelPrice",5
"West Virginia",636453168708555008,"lowerLevelPrice",5
"West Virginia",636453168708555136,"lowerLevelPrice",5
"West Virginia",636512594195079552,"lowerLevelPrice",5
"West Virginia",636512594195079552,"lowerLevelPrice",10
"West Virginia",636512977146717952,"lowerLevelPrice",10
"West Virginia",636512977146718080,"lowerLevelPrice",15
"West Virginia",636683246158333312,"lowerLevelPrice",15
"West Virginia",636705060384800000,"lowerLevelPrice",15
